Trade_ID,Ticker,Status,Open_Date,Closed_Date,Shares,Avg_Entry,Avg_Exit,Total_Cost,Realized_PL,Unrealized_PL,Return_Pct,Buy_Rule,Sell_Rule,Notes,Amount,Value,Stop_Loss
2025-136,NFLX,CLOSED,2025-08-14 09:30:00,2025-08-20 16:00:00,45.0,1239.35,1209.75,55770.74999999999,-1331.999999999996,0.0,-2.3883487311897293,History,History,Imported,0.0,0.0,0.0
2025-137,RBLX,CLOSED,2025-08-14 09:30:00,2025-08-20 16:00:00,526.0,124.25,115.52,65355.5,-4591.980000000002,0.0,-7.026156941649902,History,History,Imported,0.0,0.0,0.0
2025-138,CRWV,CLOSED,2025-08-15 09:30:00,2025-08-28 16:00:00,341.0,101.43,98.21,34587.630000000005,-1098.0200000000043,0.0,-3.1746031746031877,History,History,Imported,0.0,0.0,0.0
2025-139,TQQQ,CLOSED,2025-08-20 09:30:00,2025-08-20 16:00:00,400.0,86.44,85.1,34576.0,-536.0000000000014,0.0,-1.5502082369273524,History,History,Imported,0.0,0.0,0.0
2025-140,ALAB,CLOSED,2025-08-20 09:30:00,2025-09-02 16:00:00,242.0,173.73000000000002,169.93,42042.66,-919.5999999999958,0.0,-2.187302135497601,History,History,Imported,0.0,0.0,0.0
2025-141,RBLX,CLOSED,2025-08-20 09:30:00,2025-09-04 16:00:00,422.0,121.46,129.08,51256.119999999995,3215.640000000008,0.0,6.273670344146237,History,History,Imported,0.0,0.0,0.0
2025-142,GEV,CLOSED,2025-08-21 09:30:00,2025-09-02 16:00:00,75.0,614.34,580.65,46075.5,-2526.750000000004,0.0,-5.483933977927541,History,History,Imported,0.0,0.0,0.0
2025-143,APP,CLOSED,2025-08-21 09:30:00,2025-10-06 16:00:00,158.0,498.07,597.02,78695.06,15634.1,0.0,19.86668540566587,History,History,Imported,0.0,0.0,0.0
2025-144,TQQQ,CLOSED,2025-08-22 09:30:00,2025-09-02 16:00:00,510.0,90.71,84.6,46262.1,-3116.1,0.0,-6.7357512953367875,History,History,Imported,0.0,0.0,0.0
2025-145,NVDA,CLOSED,2025-08-25 09:30:00,2025-09-02 16:00:00,252.0,181.78,170.39,45808.56,-2870.280000000004,0.0,-6.265815821322486,History,History,Imported,0.0,0.0,0.0
2025-146,MGNI,CLOSED,2025-08-25 09:30:00,2025-09-02 16:00:00,1817.0,25.53,24.41,46388.01,-2035.0400000000016,0.0,-4.386995691343521,History,History,Imported,0.0,0.0,0.0
2025-147,NBIS,CLOSED,2025-08-25 09:30:00,2025-09-02 16:00:00,450.0,69.56,65.79,31302.0,-1696.4999999999982,0.0,-5.419781483611265,History,History,Imported,0.0,0.0,0.0
2025-148,UBER,CLOSED,2025-08-25 09:30:00,2025-08-28 16:00:00,320.0,97.17,94.13,31094.4,-972.800000000002,0.0,-3.1285376144900754,History,History,Imported,0.0,0.0,0.0
2025-149,CCL,CLOSED,2025-08-26 09:30:00,2025-09-02 16:00:00,990.0,31.27,30.6,30957.3,-663.2999999999981,0.0,-2.142628717620717,History,History,Imported,0.0,0.0,0.0
2025-150,TSLA,CLOSED,2025-08-26 09:30:00,2025-08-29 16:00:00,89.0,348.32,341.15,31000.48,-638.1300000000015,0.0,-2.0584519981626137,History,History,Imported,0.0,0.0,0.0
2025-151,SHOP,CLOSED,2025-08-27 09:30:00,2025-09-02 16:00:00,223.0,139.03,136.81,31003.69,-495.0599999999997,0.0,-1.5967776738833337,History,History,Imported,0.0,0.0,0.0
2025-152,AMD,CLOSED,2025-08-27 09:30:00,2025-09-02 16:00:00,280.0,169.1,160.65,47348.0,-2365.999999999997,0.0,-4.997043169722051,History,History,Imported,0.0,0.0,0.0
2025-153,FIX,CLOSED,2025-08-29 09:30:00,2025-08-29 16:00:00,44.0,727.16,707.83,31995.039999999997,-850.5199999999968,0.0,-2.658287034490336,History,History,Imported,0.0,0.0,0.0
2025-154,NVDA,CLOSED,2025-09-02 09:30:00,2025-09-02 16:00:00,88.0,171.52,169.14,15093.76,-209.4400000000021,0.0,-1.3875932835821034,History,History,Imported,0.0,0.0,0.0
2025-155,MGNI,CLOSED,2025-09-02 09:30:00,2025-09-09 16:00:00,1670.0,25.5,24.64,42585.0,-1436.1999999999991,0.0,-3.372549019607842,History,History,Imported,0.0,0.0,0.0
2025-156,RKLB,CLOSED,2025-09-02 09:30:00,2025-09-04 16:00:00,650.0,49.51,43.46,32181.5,-3932.499999999998,0.0,-12.21975358513431,History,History,Imported,0.0,0.0,0.0
2025-157,DHI,CLOSED,2025-09-02 09:30:00,2025-09-10 16:00:00,176.0,170.71,174.94,30044.960000000003,744.4799999999982,0.0,2.47788647413742,History,History,Imported,0.0,0.0,0.0
2025-158,DASH,CLOSED,2025-09-03 09:30:00,2025-09-04 16:00:00,120.0,251.36,247.16,30163.2,-504.0000000000021,0.0,-1.6709102482495293,History,History,Imported,0.0,0.0,0.0
2025-159,ALAB,CLOSED,2025-09-03 09:30:00,2025-10-13 16:00:00,453.0,200.13,203.74,90658.89,1635.3300000000063,0.0,1.8038275121171308,History,History,Imported,0.0,0.0,0.0
2025-160,ANET,CLOSED,2025-09-03 09:30:00,2025-09-08 16:00:00,220.0,137.89,140.12,30335.799999999996,490.600000000004,0.0,1.6172311262600758,History,History,Imported,0.0,0.0,0.0
2025-161,XHB,CLOSED,2025-09-04 09:30:00,2025-09-08 16:00:00,122.0,115.02,118.52,14032.44,427.0,0.0,3.0429490523387237,History,History,Imported,0.0,0.0,0.0
2025-162,RBLX,CLOSED,2025-09-04 09:30:00,2025-09-25 16:00:00,344.0,130.53,130.14,44902.32,-134.16000000000508,0.0,-0.2987818892208801,History,History,Imported,0.0,0.0,0.0
2025-163,HOOD,CLOSED,2025-09-04 09:30:00,2025-09-09 16:00:00,198.0,145.99,144.19,28906.02,-356.40000000000225,0.0,-1.2329611617234135,History,History,Imported,0.0,0.0,0.0
2025-164,SHOP,CLOSED,2025-09-05 09:30:00,2025-09-09 16:00:00,300.0,93.79,93.67,28137.000000000004,-36.000000000001364,0.0,-0.1279454099584225,History,History,Imported,0.0,0.0,0.0
2025-165,UPRO,CLOSED,2025-09-05 09:30:00,2025-09-09 16:00:00,280.0,104.0,103.66,29120.0,-95.20000000000095,0.0,-0.3269230769230802,History,History,Imported,0.0,0.0,0.0
2025-166,TNA,CLOSED,2025-09-05 09:30:00,2025-09-09 16:00:00,346.0,42.57,42.53,14729.22,-13.839999999999703,0.0,-0.093962884660557,History,History,Imported,0.0,0.0,0.0
2025-167,CDNS,CLOSED,2025-09-08 09:30:00,2025-09-10 16:00:00,162.0,360.09999999999997,349.0,58336.2,-1798.2000000000037,0.0,-3.082477089697313,History,History,Imported,0.0,0.0,0.0
2025-168,PLTR,CLOSED,2025-09-04 09:30:00,2025-10-20 16:00:00,762.0,166.24,171.36,126674.88,3901.4400000000032,0.0,3.07988450433109,History,History,Imported,0.0,0.0,0.0
2025-169,DASH,CLOSED,2025-09-09 09:30:00,2025-10-16 16:00:00,200.0,260.88,265.48,52176.0,920.0000000000044,0.0,1.7632628028212292,History,History,Imported,0.0,0.0,0.0
2025-170,RDDT,CLOSED,2025-09-10 09:30:00,2025-09-19 16:00:00,186.0,258.09,259.7,48004.74,299.46000000000254,0.0,0.6238133984269106,History,History,Imported,0.0,0.0,0.0
2025-171,TQQQ,CLOSED,2025-09-10 09:30:00,2025-09-24 16:00:00,160.0,93.85,100.72,15016.0,1099.2000000000007,0.0,7.320191795418225,History,History,Imported,0.0,0.0,0.0
2025-172,CRWV,CLOSED,2025-09-11 09:30:00,2025-10-21 16:00:00,869.0,127.85,126.8,111101.65,-912.4499999999975,0.0,-0.8212749315604203,History,History,Imported,0.0,0.0,0.0
2025-173,LEU,CLOSED,2025-09-11 09:30:00,2025-10-17 16:00:00,158.0,247.62,333.16,39123.96,13515.320000000003,0.0,34.54486713512641,History,History,Imported,0.0,0.0,0.0
2025-174,TSLA,CLOSED,2025-09-12 09:30:00,2025-10-22 16:00:00,160.0,402.56,431.95,64409.6,4702.399999999998,0.0,7.300775039745624,History,History,Imported,0.0,0.0,0.0
2025-175,MP,CLOSED,2025-09-12 09:30:00,2025-09-29 16:00:00,476.0,63.19,66.81,30078.44,1723.1200000000022,0.0,5.7287545497705405,History,History,Imported,0.0,0.0,0.0
2025-176,GEV,CLOSED,2025-09-12 09:30:00,2025-09-19 16:00:00,47.0,637.22,607.3299999999999,29949.34,-1404.8299999999997,0.0,-4.690687674586483,History,History,Imported,0.0,0.0,0.0
2025-177,NAIL,CLOSED,2025-09-12 09:30:00,2025-09-12 16:00:00,165.0,91.29,88.84,15062.85,-404.25000000000045,0.0,-2.683755066272322,History,History,Imported,0.0,0.0,0.0
2025-178,NVDA,CLOSED,2025-09-12 09:30:00,2025-09-17 16:00:00,169.0,177.8,171.14999999999998,30048.2,-1123.850000000001,0.0,-3.740157480314964,History,History,Imported,0.0,0.0,0.0
2025-179,ETHA,CLOSED,2025-09-12 09:30:00,2025-09-17 16:00:00,856.0,34.85,33.870000000000005,29831.6,-838.8800000000034,0.0,-2.8120516499282755,History,History,Imported,0.0,0.0,0.0
2025-180,ORCL,CLOSED,2025-09-15 09:30:00,2025-09-18 16:00:00,153.0,308.16,295.39,47148.48,-1953.810000000006,0.0,-4.143951194184852,History,History,Imported,0.0,0.0,0.0
2025-181,OKLO,CLOSED,2025-09-15 09:30:00,2025-09-30 16:00:00,370.0,85.86,117.33,31768.2,11643.9,0.0,36.65269042627533,History,History,Imported,0.0,0.0,0.0
2025-182,DAVE,CLOSED,2025-09-15 09:30:00,2025-09-25 16:00:00,135.0,230.0,220.0,31050.0,-1350.0,0.0,-4.3478260869565215,History,History,Imported,0.0,0.0,0.0
2025-183,VST,CLOSED,2025-09-15 09:30:00,2025-09-19 16:00:00,150.0,209.7,210.68,31455.0,147.00000000000273,0.0,0.467334287076785,History,History,Imported,0.0,0.0,0.0
2025-184,NBIS,CLOSED,2025-09-18 09:30:00,2025-09-19 16:00:00,514.0,95.1,94.26,48881.399999999994,-431.7599999999944,0.0,-0.8832807570977805,History,History,Imported,0.0,0.0,0.0
2025-185,SOFI,CLOSED,2025-07-22 09:30:00,2025-10-03 16:00:00,2382.0,24.81,25.33,59097.42,1238.639999999999,0.0,2.0959290608625536,History,History,Imported,0.0,0.0,0.0
2025-186,NBIS,CLOSED,2025-08-01 09:30:00,2025-10-16 16:00:00,430.0,100.77,125.9,43331.1,10805.900000000003,0.0,24.937977572690293,History,History,Imported,0.0,0.0,0.0
2025-187,BMNR,CLOSED,2025-09-22 09:30:00,2025-10-16 16:00:00,908.0,55.97,52.61,50820.76,-3050.8799999999997,0.0,-6.003216008576022,History,History,Imported,0.0,0.0,0.0
2025-188,AVGO,CLOSED,2025-09-22 09:30:00,2025-09-29 16:00:00,100.0,37.45000000000001,28.65,3745.000000000001,-880.0000000000005,0.0,-23.49799732977304,History,History,Imported,0.0,0.0,0.0
2025-189,FIG,CLOSED,2025-09-22 09:30:00,2025-09-23 16:00:00,606.0,59.03,56.45000000000001,35772.18,-1563.4799999999989,0.0,-4.370658986955782,History,History,Imported,0.0,0.0,0.0
2025-190,ORCL,CLOSED,2025-09-22 09:30:00,2025-09-25 16:00:00,57.0,318.5,291.17,18154.5,-1557.809999999999,0.0,-8.580847723704862,History,History,Imported,0.0,0.0,0.0
2025-191,CRDO,CLOSED,2025-09-24 09:30:00,2025-09-24 16:00:00,160.0,151.97,147.6,24315.2,-699.2000000000007,0.0,-2.8755675462262316,History,History,Imported,0.0,0.0,0.0
2025-192,CRDO,CLOSED,2025-09-24 09:30:00,2025-09-25 16:00:00,250.0,149.9,142.24,37475.0,-1914.999999999999,0.0,-5.110073382254835,History,History,Imported,0.0,0.0,0.0
2025-193,GRAB,CLOSED,2025-09-25 09:30:00,2025-09-29 16:00:00,2250.0,6.22,6.06,13995.0,-360.00000000000034,0.0,-2.572347266881031,History,History,Imported,0.0,0.0,0.0
2025-194,TQQQ,CLOSED,2025-09-26 09:30:00,2025-09-30 16:00:00,360.0,100.61,102.47,36219.6,669.5999999999998,0.0,1.8487227909750517,History,History,Imported,0.0,0.0,0.0
2025-195,UPRO,CLOSED,2025-09-26 09:30:00,2025-09-29 16:00:00,165.0,109.13,110.4,18006.45,209.5500000000017,0.0,1.1637496563731424,History,History,Imported,0.0,0.0,0.0
2025-196,CRCL,CLOSED,2025-09-22 09:30:00,2025-09-30 16:00:00,433.0,138.04,135.61,59771.32,-1052.1899999999907,0.0,-1.7603593161402338,History,History,Imported,0.0,0.0,0.0
2025-197,BWXT,CLOSED,2025-09-26 09:30:00,2025-09-29 16:00:00,190.0,180.01000000000002,182.7,34201.9,511.0999999999996,0.0,1.4943614243653118,History,History,Imported,0.0,0.0,0.0
2025-198,RBLX,CLOSED,2025-09-30 09:30:00,2025-09-30 16:00:00,180.0,139.2,135.68,25055.999999999996,-633.5999999999967,0.0,-2.528735632183895,History,History,Imported,0.0,0.0,0.0
2025-199,NVDA,CLOSED,2025-09-30 09:30:00,2025-10-14 16:00:00,302.0,186.03,182.02,56181.06,-1211.0199999999973,0.0,-2.155566306509698,History,History,Imported,0.0,0.0,0.0
2025-200,RBLX,CLOSED,2025-09-30 09:30:00,2025-10-03 16:00:00,402.0,136.8,125.7,54993.600000000006,-4462.2000000000035,0.0,-8.114035087719303,History,History,Imported,0.0,0.0,0.0
2025-201,APP,CLOSED,2025-10-06 09:30:00,2025-10-10 16:00:00,87.0,611.95,590.86,53239.65,-1834.8300000000029,0.0,-3.446359996731764,History,History,Imported,0.0,0.0,0.0
2025-202,FIG,CLOSED,2025-10-07 09:30:00,2025-10-17 16:00:00,311.0,60.989999999999995,59.55,18967.89,-447.8400000000015,0.0,-2.361042793900648,History,History,Imported,0.0,0.0,0.0
2025-203,FIG,CLOSED,2025-10-07 09:30:00,2025-10-16 16:00:00,873.0,62.85,58.89,54868.05,-3457.080000000001,0.0,-6.300715990453462,History,History,Imported,0.0,0.0,0.0
2025-204,CRCL,CLOSED,2025-10-08 09:30:00,2025-10-10 16:00:00,180.0,151.51,142.4,27271.8,-1639.7999999999977,0.0,-6.012804435350793,History,History,Imported,0.0,0.0,0.0
2025-205,FIGR,CLOSED,2025-10-08 09:30:00,2025-10-10 16:00:00,605.0,46.43,43.91,28090.15,-1524.600000000002,0.0,-5.42752530691364,History,History,Imported,0.0,0.0,0.0
2025-206,KLAR,CLOSED,2025-10-09 09:30:00,2025-10-09 16:00:00,440.0,44.22,42.53,19456.8,-743.599999999999,0.0,-3.821800090456802,History,History,Imported,0.0,0.0,0.0
2025-207,GEV,CLOSED,2025-10-13 09:30:00,2025-10-16 16:00:00,84.0,643.41,612.3,54046.439999999995,-2613.240000000001,0.0,-4.83517508276216,History,History,Imported,0.0,0.0,0.0
2025-208,CRDO,CLOSED,2025-10-13 09:30:00,2025-10-14 16:00:00,237.0,149.38,139.83000000000004,35403.06,-2263.349999999996,0.0,-6.393091444637824,History,History,Imported,0.0,0.0,0.0
2025-209,TQQQ,CLOSED,2025-10-13 09:30:00,2025-11-07 16:00:00,550.0,103.29,104.46,56809.5,643.4999999999932,0.0,1.1327330816148589,History,History,Imported,0.0,0.0,0.0
2025-210,RBLX,CLOSED,2025-10-14 09:30:00,2025-10-17 16:00:00,367.0,133.65,134.21,49049.55,205.52000000000083,0.0,0.4190048634493096,History,History,Imported,0.0,0.0,0.0
2025-211,APP,CLOSED,2025-10-14 09:30:00,2025-10-20 16:00:00,60.0,591.76,559.3,35505.6,-1947.6000000000024,0.0,-5.485331891307292,History,History,Imported,0.0,0.0,0.0
2025-212,RKLB,CLOSED,2025-10-14 09:30:00,2025-10-16 16:00:00,260.0,65.72,67.47,17087.2,455.0,0.0,2.662811929397444,History,History,Imported,0.0,0.0,0.0
2025-213,GRAB,CLOSED,2025-10-14 09:30:00,2025-10-15 16:00:00,6000.0,6.01,5.91,36060.0,-599.9999999999978,0.0,-1.663893510815302,History,History,Imported,0.0,0.0,0.0
2025-214,CRCL,CLOSED,2025-10-13 09:30:00,2025-10-14 16:00:00,250.0,140.04,132.21,35010.0,-1957.499999999996,0.0,-5.591259640102816,History,History,Imported,0.0,0.0,0.0
2025-215,PLTR,CLOSED,2025-10-20 09:30:00,2025-10-22 16:00:00,275.0,173.89,176.56,47819.74999999999,734.2500000000043,0.0,1.5354534475818138,History,History,Imported,0.0,0.0,0.0
2025-216,CRDO,CLOSED,2025-10-20 09:30:00,2025-10-21 16:00:00,219.0,150.67999999999998,145.06,32998.92,-1230.780000000001,0.0,-3.729758428457662,History,History,Imported,0.0,0.0,0.0
2025-217,UPRO,CLOSED,2025-10-21 09:30:00,2025-10-22 16:00:00,290.0,113.73000000000002,111.86,32981.700000000004,-542.3000000000013,0.0,-1.6442451420029935,History,History,Imported,0.0,0.0,0.0
2025-218,LEU,CLOSED,2025-10-24 09:30:00,2025-10-27 16:00:00,45.0,364.33,351.0,16394.85,-599.8499999999992,0.0,-3.658770894518701,br4.1 PB 21e,sr1 Capital Protection,Imported,0.0,0.0,0.0
2025-219,AMD,CLOSED,2025-10-24 09:30:00,2025-11-06 16:00:00,192.0,251.33,242.77,48255.36,-1643.5200000000004,0.0,-3.4058807145983376,History,History,Imported,0.0,0.0,0.0
2025-220,PLTR,CLOSED,2025-10-24 09:30:00,2025-11-05 16:00:00,346.0,193.40000000000003,195.05,66916.40000000001,570.9000000000019,0.0,0.8531540847983481,History,History,Imported,0.0,0.0,0.0
2025-221,APP,CLOSED,2025-10-24 09:30:00,2025-11-05 16:00:00,52.0,627.05,612.68,32606.6,-747.2400000000002,0.0,-2.291683278845388,br4.3 PB 10w,sr1 Capital Protection,Imported,0.0,0.0,0.0
2025-222,AVAV,CLOSED,2025-10-24 09:30:00,2025-11-03 16:00:00,66.0,379.93,367.14,25075.38,-844.1400000000014,0.0,-3.366409601768752,br4.1 PB 21e,sr1 Capital Protection,Imported,0.0,0.0,0.0
2025-223,AVGO,CLOSED,2025-10-27 09:30:00,2025-11-06 16:00:00,156.0,364.02,361.03,56787.119999999995,-466.4400000000014,0.0,-0.8213834404703064,History,History,Imported,0.0,0.0,0.0
2025-224,LIF,CLOSED,2025-10-27 09:30:00,2025-10-30 16:00:00,486.0,98.85,96.99,48041.1,-903.9599999999996,0.0,-1.8816388467374805,History,History,Imported,0.0,0.0,0.0
2025-225,NVDA,CLOSED,2025-10-28 09:30:00,2025-11-06 16:00:00,180.0,195.95,192.28,35271.0,-660.5999999999977,0.0,-1.8729267670324,History,History,Imported,0.0,0.0,0.0
2025-226,SHOP,CLOSED,2025-10-28 09:30:00,2025-11-04 16:00:00,276.0,178.2,173.71,49183.2,-1239.2399999999948,0.0,-2.5196408529741756,History,History,Imported,0.0,0.0,0.0
2025-227,MSFT,CLOSED,2025-10-28 09:30:00,2025-10-31 16:00:00,35.0,549.5,518.77,19232.5,-1075.5500000000006,0.0,-5.592356687898093,History,History,Imported,0.0,0.0,0.0
2025-228,NET,CLOSED,2025-10-31 09:30:00,2025-11-06 16:00:00,211.0,240.31000000000003,231.5,50705.41,-1858.9100000000003,0.0,-3.666097956805793,History,History,Imported,0.0,0.0,0.0
2025-229,BE,CLOSED,2025-10-31 09:30:00,2025-11-07 16:00:00,169.0,132.81,129.79,22444.89,-510.3800000000017,0.0,-2.2739251562382425,History,History,Imported,0.0,0.0,0.0
2025-230,WDC,CLOSED,2025-10-31 09:30:00,2025-11-07 16:00:00,110.0,150.01,158.19000000000003,16501.1,899.8000000000008,0.0,5.452969802013205,History,History,Imported,0.0,0.0,0.0
2025-231,NBIS,CLOSED,2025-10-31 09:30:00,2025-11-04 16:00:00,63.0,129.75,113.62,8174.25,-1016.1899999999996,0.0,-12.431599229287087,History,History,Imported,0.0,0.0,0.0
2025-232,CRWV,CLOSED,2025-10-31 09:30:00,2025-11-04 16:00:00,58.0,138.28,119.51,8020.24,-1088.66,0.0,-13.5739080127278,History,History,Imported,0.0,0.0,0.0
2025-233,SOFI,CLOSED,2025-10-31 09:30:00,2025-11-06 16:00:00,529.0,29.78,29.48,15753.62,-158.7000000000004,0.0,-1.0073875083948982,History,History,Imported,0.0,0.0,0.0
2025-234,TSLA,CLOSED,2025-11-03 09:30:00,2025-11-06 16:00:00,67.0,467.25,451.75,31305.75,-1038.5,0.0,-3.3172819689673623,History,History,Imported,0.0,0.0,0.0
2025-235,SSO,CLOSED,2025-11-05 09:30:00,2025-11-07 16:00:00,300.0,114.7,111.51,34410.0,-956.9999999999992,0.0,-2.78116826503923,History,History,Imported,0.0,0.0,0.0
2025-236,CRS,CLOSED,2025-11-05 09:30:00,2025-11-06 16:00:00,51.0,316.54,315.96,16143.54,-29.580000000002087,0.0,-0.1832311872117397,ns No Setup,History,Imported,0.0,0.0,0.0
2025-237,CRWD,CLOSED,2025-11-07 09:30:00,2025-11-12 16:00:00,33.0,541.25,548.7199999999999,17861.25,246.5100000000009,0.0,1.3801385681293352,br1.2 Cup w Handle,sr9 Breakout Failure,Imported,0.0,0.0,0.0
2025-238,UPRO,CLOSED,2025-11-07 09:30:00,2025-11-14 16:00:00,395.0,114.9,109.75,45385.5,-2034.2500000000025,0.0,-4.48215839860749,br4.2 PB 50s,sr1 Capital Protection,Imported,0.0,0.0,0.0
2025-239,AMKR,CLOSED,2025-11-07 09:30:00,2025-11-13 16:00:00,848.0,35.13,33.19,29790.24,-1645.120000000004,0.0,-5.522345573583844,br1.1 Consolidation,sr1 Capital Protection,Imported,0.0,0.0,0.0
2025-240,HOOD,CLOSED,2025-11-07 09:30:00,2025-11-13 16:00:00,230.0,134.68,127.73,30976.4,-1598.500000000001,0.0,-5.1603801603801625,br3.2 Reclaim 50s,sr1 Capital Protection,Imported,0.0,0.0,0.0
2025-241,ITA,CLOSED,2025-11-07 09:30:00,2025-11-10 16:00:00,72.0,209.4,211.11,15076.8,123.12000000000056,0.0,0.8166189111747889,br4.2 PB 50s,sr1 Capital Protection,Imported,0.0,0.0,0.0
2025-242,AMZN,CLOSED,2025-11-07 09:30:00,2025-11-12 16:00:00,63.0,243.88,248.62,15364.44,298.6200000000006,0.0,1.943578809250455,br1.3 Cup w/o Handle,sr1 Capital Protection,Imported,0.0,0.0,0.0
2025-243,NET,CLOSED,2025-11-07 09:30:00,2025-11-12 16:00:00,130.0,233.32,225.01,30331.6,-1080.3000000000002,0.0,-3.5616320932624728,br1.6 Flat Base,sr1 Capital Protection,Imported,0.0,0.0,0.0
2025-244,APP,CLOSED,2025-11-10 09:30:00,2025-11-11 16:00:00,50.0,664.66,602.59,33233.0,-3103.499999999997,0.0,-9.338609213733328,br3.1 Reclaim 21e,sr1 Capital Protection,Imported,0.0,0.0,0.0
2025-245,TQQQ,CLOSED,2025-11-10 09:30:00,2025-11-13 16:00:00,668.0,111.97,104.91,74795.96,-4716.080000000002,0.0,-6.305260337590428,br6.1 Gapper,sr1 Capital Protection,Imported,0.0,0.0,0.0
2025-246,BE,CLOSED,2025-11-10 09:30:00,2025-11-10 16:00:00,105.0,145.43,141.97,15270.15,-363.30000000000086,0.0,-2.3791514818125616,br1.1 Consolidation,sr1 Capital Protection,Imported,0.0,0.0,0.0
2025-247,AMD,CLOSED,2025-11-10 09:30:00,2025-11-14 16:00:00,127.0,250.2,236.1,31775.4,-1790.6999999999994,0.0,-5.635491606714626,br4.1 PB 21e,sr1 Capital Protection,Imported,0.0,0.0,0.0
2025-248,PLTR,CLOSED,2025-11-10 09:30:00,2025-11-12 16:00:00,160.0,192.3,182.87,30768.0,-1508.800000000001,0.0,-4.903796151846077,br1.2 Cup w Handle,sr9 Breakout Failure,Imported,0.0,0.0,0.0
2025-249,TSLA,CLOSED,2025-11-10 09:30:00,2025-11-12 16:00:00,70.0,447.99,431.62,31359.3,-1145.9000000000003,0.0,-3.654099421862096,br3.1 Reclaim 21e,sr1 Capital Protection,Imported,0.0,0.0,0.0
2025-250,UGL,CLOSED,2025-11-10 09:30:00,2025-11-14 16:00:00,300.0,51.26,49.65,15378.0,-482.99999999999983,0.0,-3.1408505657432686,br3.1 Reclaim 21e,sr1 Capital Protection,Imported,0.0,0.0,0.0
2025-251,NBIS,CLOSED,2025-11-11 09:30:00,2025-11-11 16:00:00,125.0,110.35,100.84,13793.75,-1188.7499999999989,0.0,-8.61803352967829,br4.2 PB 50s,sr1 Capital Protection,Imported,0.0,0.0,0.0
2025-252,NBIS,CLOSED,2025-11-19 09:30:00,2025-11-19 16:00:00,95.0,96.0,94.02,9120.0,-188.10000000000036,0.0,-2.062500000000004,br1.4 Double Bottom,sr1 Capital Protection,Imported,0.0,0.0,0.0
2025-253,TQQQ,CLOSED,2025-04-29 09:30:00,2025-11-07 16:00:00,882.0,51.93,96.85,45802.26,39619.439999999995,0.0,86.50105911804351,br7.1 TQQQ Strategy,sr8 TQQQ Strategy Exit,Imported,0.0,0.0,0.0
2025-254,LLY,CLOSED,2025-11-10 12:30:00,,36.0,975.7622222222222,1080.297,35127.44,3763.2519999999977,4584.519472656248,10.713140496432413,br1.2 Cup w Handle,,,0.0,0.0,0.0
2025-255,GOOGL,CLOSED,2025-11-19 16:00:00,2025-11-20 16:00:00,60.0,292.68,290.88375,17560.8,-107.7750000000002,-193.79926757812427,-0.6137248872488738,br1.1 Consolidation,sr3 Portfolio Management,Auto-Import,0.0,0.0,0.0
2025-256,AMD,CLOSED,2025-11-20 16:00:00,2025-11-20 16:00:00,40.0,231.24,211.71,9249.6,-781.2,0.0,-8.445770627919046,ns No Setup,sr1 Capital Protection,Auto-Import,0.0,0.0,0.0
2025-257,HOOD,CLOSED,2025-11-20 16:00:00,2025-11-20 16:00:00,76.0,121.93,113.008,9266.68,-678.0720000000008,0.0,-7.317313212498982,ns No Setup,sr1 Capital Protection,Auto-Import,0.0,0.0,0.0
2025-258,NBIS,CLOSED,2025-11-20 16:00:00,2025-11-20 16:00:00,92.0,100.615,92.72799999999998,9256.58,-725.604,0.0,-7.838791432688963,br1.4 Double Bottom,sr1 Capital Protection,Auto-Import,0.0,0.0,0.0
2025-259,WDC,CLOSED,2025-11-20 16:00:00,2025-11-20 16:00:00,58.0,159.77,147.9,9266.66,-688.4600000000003,0.0,-7.429429805345186,br4.1 PB 21e,sr1 Capital Protection,Auto-Import,0.0,0.0,0.0
2025-260,NVDA,CLOSED,2025-11-20 16:00:00,2025-11-20 16:00:00,50.0,195.208,181.78,9760.4,-671.3999999999999,0.0,-6.8788164419491,br6.1 Gapper,sr1 Capital Protection,Auto-Import,0.0,0.0,0.0
2025-261,GEV,CLOSED,2025-11-20 16:00:00,2025-11-20 16:00:00,15.0,622.3757999999999,588.295,9335.637,-511.2120000000005,0.0,-5.475919854210275,br3.2 Reclaim 50s,sr1 Capital Protection,Auto-Import,0.0,0.0,0.0
2025-262,MEDP,CLOSED,2025-11-24 10:00:00,,45.0,615.2966666666666,605.63,27688.35,-435.0,-137.55080566406104,-1.571057863686352,br8.1 Daily STL Break,sr1 Capital Protection,Rebound from the 21e and a break of a daily STL. Swing Trader Idea generation. Starting a 2.5% position as I'm very cold at the moment. RS is strong on the stock,0.0,0.0,0.0
2025-263,WDC,OPEN,2025-11-25 09:40:00,,120.0,154.29,0.0,18514.8,0.0,1084.8002197265632,5.8590976933402645,br3.1 Reclaim 21e,,Reclaim of the 21e. Showing RS in downturn. Hot group,0.0,0.0,0.0
2025-264,SPXL,OPEN,2025-11-25 09:35:00,,270.0,216.1927,0.0,58372.029,0.0,1765.0698464355446,3.023828153096314,br3.1 Reclaim 21e,,SPY reclaims the 21e. Rotation to RSP ,0.0,0.0,0.0
2025-265,TQQQ,OPEN,2025-11-25 09:30:00,,875.0,52.798,0.0,46198.25,0.0,1524.2508010864258,3.299369134299299,br3.1 Reclaim 21e,,,0.0,0.0,0.0
